category,country,pct,sum,year,group
recipient,Slovak Republic,,0.0,1984,1983-1987
recipient,All,,9121988920.0,1984,1983-1987
recipient,Brazil,14.201229907173689,1150188786.0,1985,1983-1987
recipient,Chile,7.714463569765032,624811340.0,1985,1983-1987
recipient,Colombia,10.310764920124441,835091486.0,1985,1983-1987
recipient,Cyprus,0.48417226943398733,39214175.0,1985,1983-1987
recipient,Greece,0.45460253136941486,36819257.0,1985,1983-1987
recipient,Hungary,0.38641214610791175,31296368.0,1985,1983-1987
recipient,India,22.69151752733038,1837835819.0,1985,1983-1987
recipient,Japan,3.3321296827883526,269876498.0,1985,1983-1987
recipient,Korea,11.206091583889453,907605958.0,1985,1983-1987
recipient,Kuwait,0.006474821408683908,524410.0,1985,1983-1987
recipient,Poland,12.522924701180797,1014259163.0,1985,1983-1987
recipient,Saudi Arabia,0.43867910818793165,35529584.0,1985,1983-1987
recipient,Taiwan,0.3553794399193646,28782961.0,1985,1983-1987
recipient,Thailand,14.212771994613755,1151123605.0,1985,1983-1987
recipient,United Arab Emirates,1.6823857967068077,136260119.0,1985,1983-1987
recipient,Czech Republic,,0.0,1985,1983-1987
recipient,Lithuania,,0.0,1985,1983-1987
recipient,Denmark,,0.0,1985,1983-1987
recipient,New Zealand,,0.0,1985,1983-1987
recipient,United States,,0.0,1985,1983-1987
recipient,Monaco,,0.0,1985,1983-1987
recipient,Australia,,0.0,1985,1983-1987
recipient,Portugal,,0.0,1985,1983-1987
recipient,South Africa,,0.0,1985,1983-1987
recipient,Switzerland,,0.0,1985,1983-1987
recipient,Latvia,,0.0,1985,1983-1987
recipient,Belgium,,0.0,1985,1983-1987
recipient,United Kingdom,,0.0,1985,1983-1987
recipient,Ireland,,0.0,1985,1983-1987
recipient,Luxembourg,,0.0,1985,1983-1987
recipient,Slovenia,,0.0,1985,1983-1987
recipient,France,,0.0,1985,1983-1987
recipient,Liechtenstein,,0.0,1985,1983-1987
recipient,Finland,,0.0,1985,1983-1987
recipient,Netherlands,,0.0,1985,1983-1987
recipient,Romania,,0.0,1985,1983-1987
recipient,Sweden,,0.0,1985,1983-1987
recipient,Estonia,,0.0,1985,1983-1987
recipient,Spain,,0.0,1985,1983-1987
recipient,Canada,,0.0,1985,1983-1987
recipient,Austria,,0.0,1985,1983-1987
recipient,Norway,,0.0,1985,1983-1987
recipient,Germany,,0.0,1985,1983-1987
recipient,Qatar,,0.0,1985,1983-1987
recipient,Iceland,,0.0,1985,1983-1987
recipient,Slovak Republic,,0.0,1985,1983-1987
recipient,Italy,,0.0,1985,1983-1987
recipient,All,,8099219529.0,1985,1983-1987
recipient,Brazil,7.845806601859607,398238987.0,1986,1983-1987
recipient,Chile,2.433557581631382,123522992.0,1986,1983-1987
recipient,Colombia,6.111564992821137,310212012.0,1986,1983-1987
recipient,Cyprus,1.117383236473596,56716357.0,1986,1983-1987
recipient,Finland,1.6456401736034048,83529726.0,1986,1983-1987
recipient,India,59.18152609605437,3003947484.0,1986,1983-1987
recipient,Japan,2.572189696141585,130559708.0,1986,1983-1987
recipient,Korea,2.3560889887273735,119590826.0,1986,1983-1987
recipient,Poland,0.14193956068025887,7204596.0,1986,1983-1987
recipient,Portugal,0.43073333664010965,21863247.0,1986,1983-1987
recipient,Saudi Arabia,0.7194278773941076,36516861.0,1986,1983-1987
recipient,Taiwan,0.4293945183655544,21795291.0,1986,1983-1987
recipient,Thailand,15.014747339607514,762121484.0,1986,1983-1987
recipient,Czech Republic,,0.0,1986,1983-1987
recipient,Lithuania,,0.0,1986,1983-1987
recipient,Denmark,,0.0,1986,1983-1987
recipient,New Zealand,,0.0,1986,1983-1987
recipient,United States,,0.0,1986,1983-1987
recipient,Monaco,,0.0,1986,1983-1987
recipient,Kuwait,,0.0,1986,1983-1987
recipient,Australia,,0.0,1986,1983-1987
recipient,South Africa,,0.0,1986,1983-1987
recipient,Greece,,0.0,1986,1983-1987
recipient,Switzerland,,0.0,1986,1983-1987
recipient,Latvia,,0.0,1986,1983-1987
recipient,Belgium,,0.0,1986,1983-1987
recipient,United Kingdom,,0.0,1986,1983-1987
recipient,Ireland,,0.0,1986,1983-1987
recipient,Luxembourg,,0.0,1986,1983-1987
recipient,Slovenia,,0.0,1986,1983-1987
recipient,France,,0.0,1986,1983-1987
recipient,Liechtenstein,,0.0,1986,1983-1987
recipient,Netherlands,,0.0,1986,1983-1987
recipient,Romania,,0.0,1986,1983-1987
recipient,Sweden,,0.0,1986,1983-1987
recipient,Estonia,,0.0,1986,1983-1987
recipient,Spain,,0.0,1986,1983-1987
recipient,Hungary,,0.0,1986,1983-1987
recipient,Canada,,0.0,1986,1983-1987
recipient,Austria,,0.0,1986,1983-1987
recipient,Norway,,0.0,1986,1983-1987
recipient,Germany,,0.0,1986,1983-1987
recipient,Qatar,,0.0,1986,1983-1987
recipient,Iceland,,0.0,1986,1983-1987
recipient,Slovak Republic,,0.0,1986,1983-1987
recipient,Italy,,0.0,1986,1983-1987
recipient,United Arab Emirates,,0.0,1986,1983-1987
recipient,All,,5075819571.0,1986,1983-1987
recipient,Brazil,9.404732748671595,688641987.0,1987,1983-1987
recipient,Chile,0.8552694649058152,62625327.0,1987,1983-1987
recipient,Colombia,1.0114182242132237,74058995.0,1987,1983-1987
recipient,Cyprus,0.3972583349865509,29088415.0,1987,1983-1987
recipient,India,57.24131099444451,4191375895.0,1987,1983-1987
recipient,Japan,7.1715696272671785,525123264.0,1987,1983-1987
recipient,Korea,6.593469144379425,482793059.0,1987,1983-1987
recipient,South Africa,1.4452515008432956,105825534.0,1987,1983-1987
recipient,Taiwan,0.2043815535505946,14965414.0,1987,1983-1987
recipient,Thailand,13.875898132058754,1016033769.0,1987,1983-1987
recipient,United Arab Emirates,1.7994402746790568,131760270.0,1987,1983-1987
recipient,Czech Republic,,0.0,1987,1983-1987
recipient,Lithuania,,0.0,1987,1983-1987
recipient,Poland,,0.0,1987,1983-1987
recipient,Denmark,,0.0,1987,1983-1987
recipient,New Zealand,,0.0,1987,1983-1987
recipient,United States,,0.0,1987,1983-1987
recipient,Monaco,,0.0,1987,1983-1987
recipient,Kuwait,,0.0,1987,1983-1987
recipient,Australia,,0.0,1987,1983-1987
recipient,Saudi Arabia,,0.0,1987,1983-1987
recipient,Portugal,,0.0,1987,1983-1987
recipient,Greece,,0.0,1987,1983-1987
recipient,Switzerland,,0.0,1987,1983-1987
recipient,Latvia,,0.0,1987,1983-1987
recipient,Belgium,,0.0,1987,1983-1987
recipient,United Kingdom,,0.0,1987,1983-1987
recipient,Ireland,,0.0,1987,1983-1987
recipient,Luxembourg,,0.0,1987,1983-1987
recipient,Slovenia,,0.0,1987,1983-1987
recipient,France,,0.0,1987,1983-1987
recipient,Liechtenstein,,0.0,1987,1983-1987
recipient,Finland,,0.0,1987,1983-1987
recipient,Netherlands,,0.0,1987,1983-1987
recipient,Romania,,0.0,1987,1983-1987
recipient,Sweden,,0.0,1987,1983-1987
recipient,Estonia,,0.0,1987,1983-1987
recipient,Spain,,0.0,1987,1983-1987
recipient,Hungary,,0.0,1987,1983-1987
recipient,Canada,,0.0,1987,1983-1987
recipient,Austria,,0.0,1987,1983-1987
recipient,Norway,,0.0,1987,1983-1987
recipient,Germany,,0.0,1987,1983-1987
recipient,Qatar,,0.0,1987,1983-1987
recipient,Iceland,,0.0,1987,1983-1987
recipient,Slovak Republic,,0.0,1987,1983-1987
recipient,Italy,,0.0,1987,1983-1987
recipient,All,,7322291929.0,1987,1983-1987
recipient,Brazil,4.968241821331783,319508348.0,1988,1988-1992
recipient,Chile,1.1402796697289508,73331550.0,1988,1988-1992
recipient,Colombia,3.6389302010554454,234020126.0,1988,1988-1992
recipient,Cyprus,0.9459892330725035,60836704.0,1988,1988-1992
recipient,Greece,0.5866557207025116,37727914.0,1988,1988-1992
recipient,India,59.7765449793881,3844238228.0,1988,1988-1992
recipient,Korea,6.8134649888075565,438174916.0,1988,1988-1992
recipient,Kuwait,0.47304027029797263,30421288.0,1988,1988-1992
recipient,Poland,0.17827282368645772,11464751.0,1988,1988-1992
recipient,Portugal,0.03946999390502533,2538321.0,1988,1988-1992
recipient,Qatar,0.14209198427794972,9137956.0,1988,1988-1992
recipient,Saudi Arabia,0.659799095791827,42431775.0,1988,1988-1992
recipient,South Africa,0.0017236627496593823,110849.0,1988,1988-1992
recipient,Taiwan,0.45807717214571614,29459009.0,1988,1988-1992
recipient,Thailand,20.177418383058544,1297612686.0,1988,1988-1992
recipient,Czech Republic,,0.0,1988,1988-1992
recipient,Lithuania,,0.0,1988,1988-1992
recipient,Denmark,,0.0,1988,1988-1992
recipient,New Zealand,,0.0,1988,1988-1992
recipient,United States,,0.0,1988,1988-1992
recipient,Monaco,,0.0,1988,1988-1992
recipient,Japan,,0.0,1988,1988-1992
recipient,Australia,,0.0,1988,1988-1992
recipient,Switzerland,,0.0,1988,1988-1992
recipient,Latvia,,0.0,1988,1988-1992
recipient,Belgium,,0.0,1988,1988-1992
recipient,United Kingdom,,0.0,1988,1988-1992
recipient,Ireland,,0.0,1988,1988-1992
recipient,Luxembourg,,0.0,1988,1988-1992
recipient,Slovenia,,0.0,1988,1988-1992
recipient,France,,0.0,1988,1988-1992
recipient,Liechtenstein,,0.0,1988,1988-1992
recipient,Finland,,0.0,1988,1988-1992
recipient,Netherlands,,0.0,1988,1988-1992
recipient,Romania,,0.0,1988,1988-1992
recipient,Sweden,,0.0,1988,1988-1992
recipient,Estonia,,0.0,1988,1988-1992
recipient,Spain,,0.0,1988,1988-1992
recipient,Hungary,,0.0,1988,1988-1992
recipient,Canada,,0.0,1988,1988-1992
recipient,Austria,,0.0,1988,1988-1992
recipient,Norway,,0.0,1988,1988-1992
recipient,Germany,,0.0,1988,1988-1992
recipient,Iceland,,0.0,1988,1988-1992
recipient,Slovak Republic,,0.0,1988,1988-1992
recipient,Italy,,0.0,1988,1988-1992
recipient,United Arab Emirates,,0.0,1988,1988-1992
recipient,All,,6431014421.0,1988,1988-1992
recipient,Brazil,6.018695455300922,470795753.0,1989,1988-1992
recipient,Canada,0.02507805151237433,1961661.0,1989,1988-1992
recipient,Chile,1.9461126178124688,152229260.0,1989,1988-1992
recipient,Colombia,2.5608898720379387,200318505.0,1989,1988-1992
recipient,Cyprus,0.4169251104769258,32612810.0,1989,1988-1992
recipient,Hungary,0.01894921796080814,1482250.0,1989,1988-1992
recipient,India,39.51681867949841,3091093501.0,1989,1988-1992
recipient,Korea,2.9849374850591377,233488453.0,1989,1988-1992
recipient,Poland,33.350366407908034,2608739881.0,1989,1988-1992
recipient,Qatar,0.03770156092981567,2949100.0,1989,1988-1992
recipient,Romania,0.06509720183430404,5092048.0,1989,1988-1992
recipient,South Africa,4.0960218152054555,320399942.0,1989,1988-1992
recipient,Taiwan,0.959147678803679,75026666.0,1989,1988-1992
recipient,Thailand,8.003258845659731,626032718.0,1989,1988-1992
recipient,Czech Republic,,0.0,1989,1988-1992
recipient,Lithuania,,0.0,1989,1988-1992
recipient,Denmark,,0.0,1989,1988-1992
recipient,New Zealand,,0.0,1989,1988-1992
recipient,United States,,0.0,1989,1988-1992
recipient,Monaco,,0.0,1989,1988-1992
recipient,Kuwait,,0.0,1989,1988-1992
recipient,Japan,,0.0,1989,1988-1992
recipient,Australia,,0.0,1989,1988-1992
recipient,Saudi Arabia,,0.0,1989,1988-1992
recipient,Portugal,,0.0,1989,1988-1992
recipient,Greece,,0.0,1989,1988-1992
recipient,Switzerland,,0.0,1989,1988-1992
recipient,Latvia,,0.0,1989,1988-1992
recipient,Belgium,,0.0,1989,1988-1992
recipient,United Kingdom,,0.0,1989,1988-1992
recipient,Ireland,,0.0,1989,1988-1992
recipient,Luxembourg,,0.0,1989,1988-1992
recipient,Slovenia,,0.0,1989,1988-1992
recipient,France,,0.0,1989,1988-1992
recipient,Liechtenstein,,0.0,1989,1988-1992
recipient,Finland,,0.0,1989,1988-1992
recipient,Netherlands,,0.0,1989,1988-1992
recipient,Sweden,,0.0,1989,1988-1992
recipient,Estonia,,0.0,1989,1988-1992
recipient,Spain,,0.0,1989,1988-1992
recipient,Austria,,0.0,1989,1988-1992
recipient,Norway,,0.0,1989,1988-1992
recipient,Germany,,0.0,1989,1988-1992
recipient,Iceland,,0.0,1989,1988-1992
recipient,Slovak Republic,,0.0,1989,1988-1992
recipient,Italy,,0.0,1989,1988-1992
recipient,United Arab Emirates,,0.0,1989,1988-1992
recipient,All,,7822222548.0,1989,1988-1992
recipient,Brazil,5.472421641115928,546410160.0,1990,1988-1992
recipient,Chile,2.6067750918865054,260281186.0,1990,1988-1992
recipient,Colombia,5.401304868146987,539309295.0,1990,1988-1992
recipient,Cyprus,0.1178616619442025,11768247.0,1990,1988-1992
recipient,Czech Republic,0.005498750069758308,549039.0,1990,1988-1992
recipient,Hungary,3.160972580582864,315616677.0,1990,1988-1992
recipient,India,20.393369456478787,2036236423.0,1990,1988-1992
recipient,Ireland,0.46308537564816676,46238132.0,1990,1988-1992
recipient,Korea,10.972408451162474,1095572646.0,1990,1988-1992
recipient,Kuwait,1.5703875515912395e-05,1568.0,1990,1988-1992
recipient,Latvia,0.00543886902912716,543060.0,1990,1988-1992
recipient,Poland,30.74171718179943,3069497876.0,1990,1988-1992
recipient,Romania,0.0030035364512726913,299897.0,1990,1988-1992
recipient,South Africa,2.7224280257728934,271828896.0,1990,1988-1992
recipient,Thailand,17.933698806036087,1790643316.0,1990,1988-1992
recipient,Lithuania,,0.0,1990,1988-1992
recipient,Denmark,,0.0,1990,1988-1992
recipient,New Zealand,,0.0,1990,1988-1992
recipient,United States,,0.0,1990,1988-1992
recipient,Monaco,,0.0,1990,1988-1992
recipient,Japan,,0.0,1990,1988-1992
recipient,Australia,,0.0,1990,1988-1992
recipient,Saudi Arabia,,0.0,1990,1988-1992
recipient,Portugal,,0.0,1990,1988-1992
recipient,Greece,,0.0,1990,1988-1992
recipient,Taiwan,,0.0,1990,1988-1992
recipient,Switzerland,,0.0,1990,1988-1992
recipient,Belgium,,0.0,1990,1988-1992
recipient,United Kingdom,,0.0,1990,1988-1992
recipient,Luxembourg,,0.0,1990,1988-1992
recipient,Slovenia,,0.0,1990,1988-1992
recipient,France,,0.0,1990,1988-1992
recipient,Liechtenstein,,0.0,1990,1988-1992
recipient,Finland,,0.0,1990,1988-1992
recipient,Netherlands,,0.0,1990,1988-1992
recipient,Sweden,,0.0,1990,1988-1992
recipient,Estonia,,0.0,1990,1988-1992
recipient,Spain,,0.0,1990,1988-1992
recipient,Canada,,0.0,1990,1988-1992
recipient,Austria,,0.0,1990,1988-1992
recipient,Norway,,0.0,1990,1988-1992
recipient,Germany,,0.0,1990,1988-1992
recipient,Qatar,,0.0,1990,1988-1992
recipient,Iceland,,0.0,1990,1988-1992
recipient,Slovak Republic,,0.0,1990,1988-1992
recipient,Italy,,0.0,1990,1988-1992
recipient,United Arab Emirates,,0.0,1990,1988-1992
recipient,All,,9984796418.0,1990,1988-1992
recipient,Brazil,14.113384644749358,1398521154.0,1991,1988-1992
recipient,Chile,5.811374486495042,575859750.0,1991,1988-1992
recipient,Colombia,4.894314974452903,484986642.0,1991,1988-1992
recipient,Cyprus,0.24329742699245405,24108788.0,1991,1988-1992
recipient,Czech Republic,3.958590876799825,392264026.0,1991,1988-1992
recipient,Estonia,0.00999763522590154,990684.0,1991,1988-1992
recipient,Greece,3.061928091099481,303412067.0,1991,1988-1992
recipient,Hungary,6.299488537324663,624227866.0,1991,1988-1992
recipient,India,36.944210646894426,3660869551.0,1991,1988-1992
recipient,Ireland,0.0612079605109753,6065209.0,1991,1988-1992
recipient,Korea,0.40216104396861063,39850875.0,1991,1988-1992
recipient,Kuwait,0.1033816984904057,10244282.0,1991,1988-1992
recipient,Latvia,0.004021279938180431,398476.0,1991,1988-1992
recipient,Lithuania,0.00459199296567498,455029.0,1991,1988-1992
recipient,Poland,3.292698007371142,326279481.0,1991,1988-1992
recipient,Romania,0.029313848706242793,2904763.0,1991,1988-1992
recipient,Saudi Arabia,0.902778829593914,89458009.0,1991,1988-1992
recipient,South Africa,0.6524344141766828,64650922.0,1991,1988-1992
recipient,Taiwan,0.05495961509864483,5446049.0,1991,1988-1992
recipient,Thailand,19.155863989145477,1898189675.0,1991,1988-1992
recipient,Denmark,,0.0,1991,1988-1992
recipient,New Zealand,,0.0,1991,1988-1992
recipient,United States,,0.0,1991,1988-1992
recipient,Monaco,,0.0,1991,1988-1992
recipient,Japan,,0.0,1991,1988-1992
recipient,Australia,,0.0,1991,1988-1992
recipient,Portugal,,0.0,1991,1988-1992
recipient,Switzerland,,0.0,1991,1988-1992
recipient,Belgium,,0.0,1991,1988-1992
recipient,United Kingdom,,0.0,1991,1988-1992
recipient,Luxembourg,,0.0,1991,1988-1992
recipient,Slovenia,,0.0,1991,1988-1992
recipient,France,,0.0,1991,1988-1992
recipient,Liechtenstein,,0.0,1991,1988-1992
recipient,Finland,,0.0,1991,1988-1992
recipient,Netherlands,,0.0,1991,1988-1992
recipient,Sweden,,0.0,1991,1988-1992
recipient,Spain,,0.0,1991,1988-1992
recipient,Canada,,0.0,1991,1988-1992
recipient,Austria,,0.0,1991,1988-1992
recipient,Norway,,0.0,1991,1988-1992
recipient,Germany,,0.0,1991,1988-1992
recipient,Qatar,,0.0,1991,1988-1992
recipient,Iceland,,0.0,1991,1988-1992
recipient,Slovak Republic,,0.0,1991,1988-1992
recipient,Italy,,0.0,1991,1988-1992
recipient,United Arab Emirates,,0.0,1991,1988-1992
recipient,All,,9909183298.0,1991,1988-1992
recipient,Australia,0.7521388309744451,193553716.0,1992,1988-1992
recipient,Brazil,1.0483182309648096,269771857.0,1992,1988-1992
recipient,Chile,2.666116310210221,686092378.0,1992,1988-1992
recipient,Colombia,1.9126065027771115,492185858.0,1992,1988-1992
recipient,Cyprus,0.11371023398532441,29261936.0,1992,1988-1992
recipient,Czech Republic,0.8276525356075266,212986243.0,1992,1988-1992
recipient,Estonia,0.06226602149017001,16023398.0,1992,1988-1992
recipient,Hungary,0.6989436122767692,179864578.0,1992,1988-1992
recipient,India,20.758528650528074,5341953099.0,1992,1988-1992
recipient,Korea,0.01296959335846621,3337566.0,1992,1988-1992
recipient,Kuwait,28.782555745155676,7406838194.0,1992,1988-1992
recipient,Latvia,0.4136328469022378,106443347.0,1992,1988-1992
recipient,Lithuania,0.03208703322346104,8257205.0,1992,1988-1992
recipient,Norway,0.24352548546933941,62668301.0,1992,1988-1992
recipient,Poland,35.52471467874064,9141850218.0,1992,1988-1992
recipient,Romania,0.679094375392128,174756620.0,1992,1988-1992
recipient,Saudi Arabia,0.5769833722856994,148479604.0,1992,1988-1992
recipient,Slovenia,0.041287801400871536,10624910.0,1992,1988-1992
recipient,South Africa,0.9112166758390234,234490451.0,1992,1988-1992
recipient,Thailand,3.94165146341801,1014335727.0,1992,1988-1992
recipient,Denmark,,0.0,1992,1988-1992
recipient,New Zealand,,0.0,1992,1988-1992
recipient,United States,,0.0,1992,1988-1992
recipient,Monaco,,0.0,1992,1988-1992
recipient,Japan,,0.0,1992,1988-1992
recipient,Portugal,,0.0,1992,1988-1992
recipient,Greece,,0.0,1992,1988-1992
recipient,Taiwan,,0.0,1992,1988-1992
recipient,Switzerland,,0.0,1992,1988-1992
recipient,Belgium,,0.0,1992,1988-1992
recipient,United Kingdom,,0.0,1992,1988-1992
recipient,Ireland,,0.0,1992,1988-1992
recipient,Luxembourg,,0.0,1992,1988-1992
recipient,France,,0.0,1992,1988-1992
recipient,Liechtenstein,,0.0,1992,1988-1992
recipient,Finland,,0.0,1992,1988-1992
recipient,Netherlands,,0.0,1992,1988-1992
recipient,Sweden,,0.0,1992,1988-1992
recipient,Spain,,0.0,1992,1988-1992
recipient,Canada,,0.0,1992,1988-1992
recipient,Austria,,0.0,1992,1988-1992
recipient,Germany,,0.0,1992,1988-1992
recipient,Qatar,,0.0,1992,1988-1992
recipient,Iceland,,0.0,1992,1988-1992
recipient,Slovak Republic,,0.0,1992,1988-1992
recipient,Italy,,0.0,1992,1988-1992
recipient,United Arab Emirates,,0.0,1992,1988-1992
recipient,All,,25733775206.0,1992,1988-1992
recipient,Australia,0.8739486830542708,79262311.0,1993,1993-1997
recipient,Austria,1.4617294164043235,132570772.0,1993,1993-1997
recipient,Brazil,8.012312733320769,726672442.0,1993,1993-1997
recipient,Canada,0.9253644760471534,83925439.0,1993,1993-1997
recipient,Chile,2.722168606707905,246885634.0,1993,1993-1997
recipient,Colombia,7.150848516222321,648542403.0,1993,1993-1997
recipient,Cyprus,0.46360594926759047,42046495.0,1993,1993-1997
recipient,Czech Republic,1.8761856645828956,170159661.0,1993,1993-1997
recipient,Estonia,0.4227142049787741,38337840.0,1993,1993-1997
recipient,Hungary,3.55625167200454,322532354.0,1993,1993-1997
recipient,India,14.634713010332593,1327287513.0,1993,1993-1997
recipient,Italy,3.0588387435182285,277419753.0,1993,1993-1997
recipient,Korea,0.03481229962976524,3157283.0,1993,1993-1997
recipient,Latvia,0.5805072467366357,52648796.0,1993,1993-1997
recipient,Lithuania,0.8127191823661408,73709134.0,1993,1993-1997
recipient,Luxembourg,4.5837393887402165,415719806.0,1993,1993-1997
recipient,Norway,0.739688862710421,67085688.0,1993,1993-1997
recipient,Poland,4.049319374061515,367250867.0,1993,1993-1997
recipient,Qatar,0.10545846064372119,9564499.0,1993,1993-1997
recipient,Romania,1.0191749164582316,92433527.0,1993,1993-1997
recipient,Slovak Republic,0.1005689562555751,9121048.0,1993,1993-1997
recipient,Slovenia,0.028772647915902685,2609520.0,1993,1993-1997
recipient,South Africa,5.97561897715368,541955585.0,1993,1993-1997
recipient,Thailand,36.81093801088683,3338548445.0,1993,1993-1997
recipient,Denmark,,0.0,1993,1993-1997
recipient,New Zealand,,0.0,1993,1993-1997
recipient,United States,,0.0,1993,1993-1997
